Sample	posterior	likelihood	prior	treeLikelihood.hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned	treeHeight.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned	treeLength.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned	Tree.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned.count_Absent_to_Present	Tree.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned.count_Present_to_Absent	Tree.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned.count_Absent	Tree.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned.count_Present	rootTypeLogger.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned	R0.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned1	R0.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned2	samplingProportion.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned1	samplingProportion.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned2	samplingProportion.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned3	samplingProportion.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned4	becomeUninfectiousRate.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned1	becomeUninfectiousRate.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned2	rateMatrix.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned1	rateMatrix.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned2	geo-frequencies.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned1	geo-frequencies.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned2	clockRate.c:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned	rateAC.s:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned	rateAG.s:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned	rateAT.s:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned	rateCG.s:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned	rateGT.s:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned	freqParameter.s:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned1	freqParameter.s:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned2	freqParameter.s:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned3	freqParameter.s:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned4
2928000	-50184.75939680416	-50421.4498559372	236.6904591330362	-50421.4498559372	1.4063517955222709	65.05577409538245	0	8	85	70	0	1.100407229978847	1.2841555993780052	0.0	3.828640992692384E-4	0.0	0.0011257268035219919	50.864557281597676	50.864557281597676	0.004929555516598546	5.36769119463664E-4	0.3931646225096428	0.6068353774903563	5.051725210898091E-4	0.08404880841545213	0.2933560060166062	0.03224137924326269	0.06649514046208937	0.36976059735355693	0.3009360839189588	0.17606102094046067	0.19815527832324245	0.3248476168173382
2929000	-50168.60534974141	-50418.842095894935	250.23674615352652	-50418.842095894935	1.404139250723861	61.54907957776608	0	8	85	70	0	1.0975870348952503	1.307361442389289	0.0	1.6143497397681447E-4	0.0	0.0010453616391458414	57.744068555490514	57.744068555490514	0.0056362397148186204	6.137185023320033E-4	0.3931646225096428	0.6068353774903563	5.305193248590287E-4	0.08404880841545213	0.2933560060166062	0.03224137924326269	0.06649514046208937	0.36976059735355693	0.3009360839189588	0.17606102094046067	0.19815527832324245	0.3248476168173382
2930000	-50156.1419871046	-50425.64001380225	269.4980266976481	-50425.64001380225	1.1748759856815	54.87922059530646	0	8	85	70	0	1.1032602264334028	1.3266249835567927	0.0	3.592988446279481E-4	0.0	0.001169487592043395	53.688779849180314	53.688779849180314	0.00423577283887061	4.75560053070238E-4	0.4162489137396559	0.5837510862603432	6.1459360674486E-4	0.08404880841545213	0.2933560060166062	0.03224137924326269	0.06649514046208937	0.36976059735355693	0.3009360839189588	0.17927408749976714	0.194942211763936	0.3248476168173382
2931000	-50159.815511863635	-50414.14977993221	254.33426806857543	-50414.14977993221	1.2772539306340291	60.2135022513727	0	8	85	70	0	1.1112041967976207	1.3564373717042273	0.0	3.562025252274792E-4	0.0	0.0013921051263702834	49.591400924140345	49.591400924140345	0.004146244897758195	3.203825918092158E-4	0.4162489137396559	0.5837510862603432	5.473543718951041E-4	0.08404880841545213	0.2933560060166062	0.031039060567741236	0.06649514046208937	0.36976059735355693	0.3009360839189588	0.17927408749976714	0.194942211763936	0.3248476168173382
2932000	-50169.55481397612	-50423.41842003466	253.8636060585336	-50423.41842003466	1.3071290653811662	60.31685460424831	0	8	85	70	0	1.1107588016155974	1.3076458463920995	0.0	3.0424034892218666E-4	0.0	0.0016863641591060214	49.75357586191968	49.75357586191968	0.00428142217183238	5.242166394348895E-4	0.8040860530740674	0.19591394692593173	5.351892392165413E-4	0.08404880841545213	0.2933560060166062	0.031039060567741236	0.06649514046208937	0.36976059735355693	0.3009360839189588	0.17927408749976714	0.194942211763936	0.3248476168173382
2933000	-50164.971854399264	-50422.45987181016	257.48801741089915	-50422.45987181016	1.2242223732197657	55.57434294520091	0	8	85	70	0	1.124542420206566	1.3818195254953691	0.0	2.924641742840135E-4	0.0	0.0012936063984532213	51.133963107856815	51.133963107856815	0.009043125382173037	0.0014807612408938564	0.540031551487022	0.45996844851297713	5.834146858922945E-4	0.08404880841545213	0.37018171375533965	0.02337142089404877	0.06649514046208937	0.36976059735355693	0.3009360839189588	0.17927408749976714	0.194942211763936	0.3248476168173382
2934000	-50174.39477550166	-50434.80782770746	260.41305220579426	-50434.80782770746	1.2787458693899385	57.88747222080621	0	8	85	70	0	1.1145338609001885	1.3363909105197243	0.0	2.478378395249308E-4	0.0	0.0010000910324634603	55.46376466741664	55.46376466741664	0.0042283960911288325	6.771733948619512E-4	0.540031551487022	0.45996844851297713	5.672687888174025E-4	0.07694323066741253	0.37018171375533965	0.04853236381074156	0.06649514046208937	0.36976059735355693	0.3009360839189588	0.17927408749976714	0.194942211763936	0.3248476168173382
2935000	-50170.40495385503	-50425.75265186282	255.34769800778986	-50425.75265186282	1.3203504882752632	58.98978443477888	0	8	85	70	0	1.1032850529425295	1.2841192780820814	0.0	2.042278069799142E-4	0.0	0.0014393330331686702	53.290294461759856	53.290294461759856	0.004063044909932503	0.001190751488233641	0.540031551487022	0.45996844851297713	5.746666223333968E-4	0.0938416401761894	0.37018171375533965	0.04853236381074156	0.06649514046208937	0.3269413334424464	0.3009360839189588	0.17927408749976714	0.194942211763936	0.3248476168173382
2936000	-50180.48964779034	-50432.2625151297	251.7728673393634	-50432.2625151297	1.4271900599639296	59.93458389328219	0	8	85	70	0	1.1099361807794514	1.3148997613782654	0.0	2.0897581756203397E-4	0.0	0.0013036236488227339	53.2936320747497	53.2936320747497	0.005369796619232166	7.356512557213915E-4	0.540031551487022	0.45996844851297713	5.628797480977303E-4	0.0938416401761894	0.30905030758564217	0.04853236381074156	0.06649514046208937	0.3269413334424464	0.3009360839189588	0.17927408749976714	0.194942211763936	0.3248476168173382
2937000	-50187.250868505864	-50425.62544115194	238.37457264607323	-50425.62544115194	1.4286119513825986	64.29162816370156	0	8	85	70	0	1.1137275626620091	1.3213962191393858	0.0	1.7371029259949478E-4	0.0	0.0010367244317788817	49.72618269209263	49.72618269209263	0.0048070987096582776	3.6359860033019E-4	0.540031551487022	0.45996844851297713	5.190519250758082E-4	0.0938416401761894	0.330497035604602	0.029379318458527707	0.06649514046208937	0.3269413334424464	0.3009360839189588	0.17927408749976714	0.194942211763936	0.3248476168173382
2938000	-50172.307951547016	-50416.651340269906	244.3433887228912	-50416.651340269906	1.282931440441794	59.231071733451465	0	9	86	69	0	1.1122827883759319	1.3056599536071916	0.0	3.3676125903388016E-4	0.0	0.0011573721839469192	50.52884057179317	50.52884057179317	0.009921973950386966	8.026186803218869E-5	0.540031551487022	0.45996844851297713	5.559814727884389E-4	0.0938416401761894	0.3125679134434582	0.029379318458527707	0.06649514046208937	0.3269413334424464	0.2985363829071569	0.17927408749976714	0.194942211763936	0.3272473178291401
2939000	-50174.227709644154	-50406.073126080955	231.84541643680168	-50406.073126080955	1.475544863242904	67.24858054003347	0	9	86	69	0	1.107623224309324	1.3422821386708652	0.0	2.3648715654641224E-4	0.0	8.091702509451263E-4	50.40703211422158	50.40703211422158	0.009618384279925306	4.859157285465617E-6	0.540031551487022	0.45996844851297713	4.967666832080308E-4	0.0938416401761894	0.3125679134434582	0.029379318458527707	0.06649514046208937	0.3269413334424464	0.2969574447826607	0.1808530256242634	0.194942211763936	0.3272473178291401
2940000	-50168.214179302595	-50415.84836122196	247.63418191936032	-50415.84836122196	1.246716717976382	61.61172713235562	0	9	86	69	0	1.1114676911058317	1.3148022283065808	0.0	1.3249708061172723E-4	0.0	5.844643257239847E-4	59.39357891082213	59.39357891082213	0.00989064446018151	4.203984471078955E-6	0.540031551487022	0.45996844851297713	5.610660170805018E-4	0.0938416401761894	0.3125679134434582	0.029379318458527707	0.06649514046208937	0.3269413334424464	0.2969574447826607	0.1808530256242634	0.194942211763936	0.3272473178291401
2941000	-50169.75589243267	-50419.052229170076	249.29633673740116	-50419.052229170076	1.2009098363246717	60.39088183614025	0	9	86	69	0	1.1254154745088105	1.3369572486884242	0.0	1.4492254484836157E-4	0.0	7.002363371146966E-4	53.036689871886225	53.036689871886225	0.009657169582248357	1.9204117028785366E-5	0.540031551487022	0.45996844851297713	5.729478503541704E-4	0.0938416401761894	0.3125679134434582	0.029379318458527707	0.06649514046208937	0.3269413334424464	0.2969574447826607	0.1808530256242634	0.194942211763936	0.3272473178291401
2942000	-50188.41166132951	-50421.62069999125	233.20903866173268	-50421.62069999125	1.3595623605688267	69.8399845168909	0	9	86	69	0	1.0828555448739634	1.2590967245828424	0.0	1.2962857000867805E-4	0.0	5.985113830834814E-4	59.49187010455976	59.49187010455976	0.009013030624034519	9.82480737375061E-6	0.540031551487022	0.45996844851297713	4.528669686066771E-4	0.0938416401761894	0.3125679134434582	0.03238548646336375	0.06849976808253028	0.3269413334424464	0.2969574447826607	0.1808530256242634	0.194942211763936	0.3272473178291401
2943000	-50198.32782906947	-50423.32781551727	224.99998644779572	-50423.32781551727	1.4539853260698556	74.68139778377761	0	9	86	69	0	1.1039802892867978	1.3214242238212919	0.0	1.2069066628536997E-4	0.0	6.054676522164462E-4	52.361264748905654	52.361264748905654	0.00864100154958488	3.997420030253277E-5	0.20711887827991998	0.7928811217200791	4.452988260303328E-4	0.0938416401761894	0.3125679134434582	0.03238548646336375	0.06849976808253028	0.3269413334424464	0.2969574447826607	0.1808530256242634	0.194942211763936	0.3272473178291401
2944000	-50140.03369444348	-50417.35561553645	277.3219210929676	-50417.35561553645	1.09334139351911	53.54001557766827	0	8	85	70	0	1.1244981172121147	1.3700180880514843	0.0	1.931665955367048E-4	0.0	9.700966972072115E-4	55.56996598098345	55.56996598098345	0.004816845109771962	1.67953079140866E-5	0.20711887827991998	0.7928811217200791	6.074909426178367E-4	0.0938416401761894	0.3125679134434582	0.03171584970198583	0.06849976808253028	0.3269413334424464	0.2969574447826607	0.1808530256242634	0.194942211763936	0.3272473178291401
2945000	-50158.57558325336	-50417.137267181635	258.56168392827675	-50417.137267181635	1.221050943757598	61.488297446404665	0	8	85	70	0	1.1031481125865594	1.3185094926052732	0.0	1.6391038226346556E-4	0.0	8.231698655244206E-4	55.73154339342983	55.73154339342983	0.005332705352665056	1.5407071072389515E-4	0.09891122874591401	0.901088771254085	5.39301082180475E-4	0.0938416401761894	0.3125679134434582	0.03171584970198583	0.06849976808253028	0.3269413334424464	0.2969574447826607	0.1808530256242634	0.194942211763936	0.3272473178291401
2946000	-50155.51883403119	-50418.36137591331	262.84254188212424	-50418.36137591331	1.1622710086657337	57.89992219887084	0	7	84	71	0	1.1187913134119043	1.328278788615749	0.0	3.216341859364524E-4	0.0	0.001572538667980801	47.79100645487701	47.79100645487701	0.005550496543974638	0.00113192852372607	0.09891122874591401	0.901088771254085	5.650326502872956E-4	0.0938416401761894	0.3125679134434582	0.03171584970198583	0.06849976808253028	0.3269413334424464	0.2969574447826607	0.1808530256242634	0.194942211763936	0.3272473178291401
2947000	-50154.26625639027	-50417.47002187625	263.20376548597943	-50417.47002187625	1.151449324062801	57.426481703391296	0	7	84	71	0	1.101611259528511	1.2720804476104737	0.0	2.798804079384262E-4	0.0	0.0011082424650287047	55.54866714694745	55.54866714694745	0.0030034454802612253	4.3104003604041126E-4	0.7225769092434755	0.2774230907565236	5.641449795885499E-4	0.0938416401761894	0.3125679134434582	0.03171584970198583	0.06849976808253028	0.3269413334424464	0.2969574447826607	0.1808530256242634	0.194942211763936	0.3272473178291401
2948000	-50164.65049526727	-50420.56334196067	255.91284669339663	-50420.56334196067	1.243124031566764	63.46785350671906	0	8	85	70	0	1.0971488666053262	1.3028079427303279	0.0	2.5756890782238997E-4	0.0	6.815189165868173E-4	54.597940181028726	54.597940181028726	0.00683127496157526	2.4803025835812883E-4	0.5590881915266959	0.4409118084733032	5.026446504286887E-4	0.07101301576838172	0.3125679134434582	0.03171584970198583	0.06849976808253028	0.28151558406224786	0.2969574447826607	0.1808530256242634	0.194942211763936	0.3272473178291401
2949000	-50165.95911918785	-50424.66871973858	258.70960055073255	-50424.66871973858	1.2361666595346588	63.971571496768256	0	8	85	70	0	1.1076486498758817	1.3480707940275927	0.0	2.831337347069313E-4	0.0	5.562983434481484E-4	52.85620277261565	52.85620277261565	0.006971341486209093	3.9505949734287653E-4	0.5590881915266959	0.4409118084733032	5.213575192088343E-4	0.07101301576838172	0.3125679134434582	0.03171584970198583	0.06849976808253028	0.28151558406224786	0.29748581138475794	0.1808530256242634	0.19441384516183874	0.3272473178291401
2950000	-50165.14622629587	-50431.86457160704	266.718345311169	-50431.86457160704	1.221119064537221	61.540302439317124	0	8	85	70	0	1.1009898256672288	1.3853102157146213	0.0	2.128068585916465E-4	0.0	4.02287599064844E-4	53.879943755688096	53.879943755688096	0.005565846878386188	4.0316772874724274E-4	0.4898284613377661	0.510171538662233	5.350493061555844E-4	0.07101301576838172	0.3125679134434582	0.03171584970198583	0.06849976808253028	0.28151558406224786	0.29748581138475794	0.18104110509295057	0.19441384516183874	0.3270592383604529
2951000	-50174.34749670017	-50427.33886186409	252.99136516392156	-50427.33886186409	1.2990696609334118	66.17759686299979	0	8	85	70	0	1.0997289380531388	1.3194082424156472	0.0	2.235412301177263E-4	0.0	4.225797295782831E-4	53.71730499642774	53.71730499642774	0.008287775841036285	0.002076815951124515	0.4898284613377661	0.510171538662233	5.177391571508036E-4	0.07101301576838172	0.3125679134434582	0.03171584970198583	0.06849976808253028	0.28151558406224786	0.29748581138475794	0.18104110509295057	0.19441384516183874	0.3270592383604529
2952000	-50183.88573773698	-50430.385172547394	246.49943481041396	-50430.385172547394	1.3718762249467518	66.33266425004899	0	7	84	71	0	1.1117310830992968	1.2924273817459686	0.0	1.4734738734127682E-4	0.0	9.740933391242725E-4	50.44072868910098	50.44072868910098	0.004526267806338978	0.00211873104670655	0.16128672987967224	0.8387132701203268	4.907513953243721E-4	0.07101301576838172	0.3125679134434582	0.034542172403186966	0.06849976808253028	0.28151558406224786	0.29748581138475794	0.18104110509295057	0.19441384516183874	0.3270592383604529
2953000	-50176.77024285987	-50430.9841106655	254.21386780563193	-50430.9841106655	1.308825012646855	64.82194703449821	0	7	84	71	0	1.106162785180058	1.3268997345141278	0.0	2.2512644222189634E-4	0.0	7.27358707362195E-4	50.44695318534201	50.44695318534201	0.005785969728020087	0.0016582792487420462	0.7687143647050705	0.23128563529492857	5.008976839722673E-4	0.07101301576838172	0.3125679134434582	0.034542172403186966	0.06849976808253028	0.28151558406224786	0.29748581138475794	0.18104110509295057	0.19441384516183874	0.3270592383604529
2954000	-50180.354809433855	-50434.554315082765	254.19950564890732	-50434.554315082765	1.274228850620294	63.36680070774017	0	7	84	71	0	1.1346027988112681	1.3487032425439054	0.0	1.69536179040035E-4	0.0	6.833777600202979E-4	49.22477022278104	49.22477022278104	0.005867517831716298	0.001970275339315632	0.7687143647050705	0.23128563529492857	4.7824509285052986E-4	0.07101301576838172	0.3125679134434582	0.034542172403186966	0.06849976808253028	0.28151558406224786	0.29748581138475794	0.18104110509295057	0.19441384516183874	0.3270592383604529
2955000	-50192.89503341732	-50435.189279922044	242.2942465047238	-50435.189279922044	1.3366942696433237	69.75338913800813	0	7	84	71	0	1.1101175552679214	1.320488735688689	0.0	1.787318231079129E-4	0.0	9.696012674985919E-4	47.709202809768584	47.709202809768584	0.006469813903681355	0.0018054920566457865	0.7687143647050705	0.23128563529492857	4.682909444389185E-4	0.07101301576838172	0.3125679134434582	0.040846652682850856	0.06849976808253028	0.2916798879629158	0.29748581138475794	0.18104110509295057	0.19441384516183874	0.3270592383604529
2956000	-50196.47948734764	-50439.5992942406	243.1198068929614	-50439.5992942406	1.3769895162155823	70.84222040033596	0	8	85	70	0	1.0971039984643867	1.315642755911994	0.0	1.7585414253815516E-4	0.0	4.831454546656204E-4	51.01560858689176	51.01560858689176	0.006518491395426202	7.962295591075397E-4	0.7687143647050705	0.23128563529492857	4.725285537661141E-4	0.06892555401865162	0.3125679134434582	0.040846652682850856	0.06849976808253028	0.2916798879629158	0.29748581138475794	0.18104110509295057	0.19441384516183874	0.3270592383604529
2957000	-50182.90045592742	-50431.79830161849	248.89784569107337	-50431.79830161849	1.3320520832224454	69.34851898737186	0	8	85	70	0	1.1208128410672986	1.3421634923788344	0.0	1.2063228615533809E-4	0.0	5.793006754011747E-4	49.400287727508605	49.400287727508605	0.00436642266288214	8.622885934030435E-4	0.40232837283548883	0.5976716271645103	4.4898930220316923E-4	0.06892555401865162	0.2865061235297725	0.040846652682850856	0.06849976808253028	0.2916798879629158	0.29748581138475794	0.18104110509295057	0.19441384516183874	0.3270592383604529
2958000	-50180.01186749765	-50428.7074109902	248.69554349255134	-50428.7074109902	1.3058661730694756	67.91285246928385	0	7	84	71	0	1.092805143101043	1.3008553437115375	0.0	1.7324831422766695E-4	0.0	5.393690033318858E-4	55.155633240981736	55.155633240981736	0.004931670949793879	0.0025595360925003002	0.40232837283548883	0.5976716271645103	5.11935037547288E-4	0.06892555401865162	0.2865061235297725	0.02855856860069069	0.06849976808253028	0.2916798879629158	0.29748581138475794	0.18104110509295057	0.19441384516183874	0.3270592383604529
2959000	-50185.589826317286	-50423.96348580128	238.3736594839904	-50423.96348580128	1.3832852007875744	72.58485654398864	0	7	84	71	0	1.1005553710666796	1.3125375938627086	0.0	2.043238737430331E-4	0.0	5.814423361282863E-4	51.812950515419544	51.812950515419544	0.006043641604998529	0.0024881310897879928	0.40232837283548883	0.5976716271645103	4.586241914011808E-4	0.10113536092116551	0.2865061235297725	0.02855856860069069	0.0582416433658493	0.2916798879629158	0.29748581138475794	0.18104110509295057	0.19441384516183874	0.3270592383604529
2960000	-50183.53402413861	-50427.028222228706	243.49419809009828	-50427.028222228706	1.343543444428315	69.52473209539097	0	8	85	70	0	1.1123535518747827	1.328181339282753	0.0	2.482136033048491E-4	0.0	6.109101046358098E-4	50.92051227163606	50.92051227163606	0.007001506626441085	0.005372832934416965	0.40232837283548883	0.5976716271645103	5.058689465607283E-4	0.10113536092116551	0.2865061235297725	0.02855856860069069	0.07752183738926278	0.2916798879629158	0.29748581138475794	0.18104110509295057	0.19441384516183874	0.3270592383604529
2961000	-50171.730654177685	-50423.496529188116	251.76587501043193	-50423.496529188116	1.3338757077393917	67.89951686750025	0	8	85	70	0	1.1037393876544883	1.3203350408736052	0.0	1.5818449666987264E-4	0.0	6.723815168083763E-4	52.696162225190896	52.696162225190896	0.0072688205907702474	0.005577964964993549	0.7696311888787588	0.2303688111212403	4.746311943176315E-4	0.10113536092116551	0.2865061235297725	0.02855856860069069	0.07752183738926278	0.2916798879629158	0.29748581138475794	0.18104110509295057	0.19441384516183874	0.3270592383604529
2962000	-50178.619857305675	-50421.3383116847	242.71845437902553	-50421.3383116847	1.3986078892276654	71.5687843251599	0	8	85	70	0	1.1127174184158117	1.3312950855784986	0.0	1.475740447271405E-4	0.0	8.33740161929146E-4	49.25550845236773	49.25550845236773	0.004685310309197313	0.005081763512924257	0.7696311888787588	0.2303688111212403	4.8240645986263224E-4	0.10113536092116551	0.2865061235297725	0.02855856860069069	0.07752183738926278	0.2916798879629158	0.29748581138475794	0.18104110509295057	0.19441384516183874	0.3270592383604529
2963000	-50183.534479901704	-50423.99502325647	240.46054335477118	-50423.99502325647	1.3822687958897868	72.75728784507311	0	8	85	70	0	1.0943488852580467	1.3319351496425285	0.0	1.9674156632985606E-4	0.0	7.539620703673964E-4	49.46639068897309	49.46639068897309	0.0048282857425640995	9.55490973584066E-4	0.7696311888787588	0.2303688111212403	4.7124200692277255E-4	0.10113536092116551	0.2865061235297725	0.025971925130755198	0.07752183738926278	0.2916798879629158	0.29748581138475794	0.18104110509295057	0.19441384516183874	0.3270592383604529
2964000	-50165.58489928379	-50423.86513090384	258.28023162005036	-50423.86513090384	1.2334059470711047	63.97643745156009	0	8	85	70	0	1.0936193227514983	1.3600168337261807	0.0	3.4983088688660536E-4	0.0	7.460288865868888E-4	49.348411160305666	49.348411160305666	0.007700995641404604	0.0010323218839795912	0.7696311888787588	0.2303688111212403	5.153011070607824E-4	0.10113536092116551	0.31373591361903425	0.025971925130755198	0.07752183738926278	0.2916798879629158	0.29748581138475794	0.18104110509295057	0.19441384516183874	0.3270592383604529
2965000	-50168.47348923604	-50427.115235812016	258.64174657597647	-50427.115235812016	1.260012910489884	62.410514582366886	0	8	85	70	0	1.0915405899341888	1.338917873500633	0.0	3.2400815861228024E-4	0.0	7.090234226872149E-4	51.95038902604004	51.95038902604004	0.007316650999229516	0.0016822154326374267	0.7696311888787588	0.2303688111212403	5.354933201290104E-4	0.09168099928098634	0.3624118274563456	0.025971925130755198	0.07752183738926278	0.2916798879629158	0.29748581138475794	0.18104110509295057	0.19441384516183874	0.3270592383604529
2966000	-50183.978884599535	-50426.55194568025	242.5730610807145	-50426.55194568025	1.3195585315558531	67.70168163113196	0	7	84	71	0	1.0980371586392503	1.3362364191263718	0.0	2.3348085923622245E-4	0.0	6.394368224652194E-4	52.30243829073098	52.30243829073098	0.00699227006721107	0.0016076350529046501	0.7696311888787588	0.2303688111212403	4.8247018760299865E-4	0.09168099928098634	0.3624118274563456	0.025971925130755198	0.07752183738926278	0.2916798879629158	0.29748581138475794	0.18104110509295057	0.19441384516183874	0.3270592383604529
2967000	-50197.02107406704	-50428.845686404915	231.82461233787697	-50428.845686404915	1.3905620616252297	71.46313628945005	0	7	84	71	0	1.100857421660984	1.319376789012827	0.0	2.2802968844032185E-4	0.0	6.676748239758615E-4	48.91213899439816	48.91213899439816	0.010389132416458374	0.001768925973387063	0.7696311888787588	0.2303688111212403	4.6722878010614356E-4	0.08212229167250802	0.3624118274563456	0.04090707006834504	0.07828298313062171	0.2916798879629158	0.29748581138475794	0.18104110509295057	0.19441384516183874	0.3270592383604529
2968000	-50190.16899011682	-50430.75368971755	240.58469960072952	-50430.75368971755	1.3079295642154363	67.23159930163357	0	7	84	71	0	1.101859261470303	1.3059149422786118	0.0	2.6405373020891307E-4	0.0	7.681561251931466E-4	51.35341302398911	51.35341302398911	0.010578599692349595	0.0017859822770514549	0.7696311888787588	0.2303688111212403	5.070393398374999E-4	0.08212229167250802	0.3624118274563456	0.04090707006834504	0.07828298313062171	0.2916798879629158	0.2981794838239038	0.18104110509295057	0.19441384516183874	0.32636556592130705
2969000	-50198.87094396995	-50438.26969439224	239.3987504222878	-50438.26969439224	1.3563855405725662	68.94628819960427	0	6	83	72	0	1.0830677145145713	1.2758744749891804	0.0	2.532178296104665E-4	0.0	5.61567041095049E-4	53.92225654395828	53.92225654395828	0.003208457946924157	0.00108810771623645	0.7696311888787588	0.2303688111212403	4.8096948502384583E-4	0.08212229167250802	0.3624118274563456	0.04090707006834504	0.07828298313062171	0.2916798879629158	0.2981794838239038	0.18104110509295057	0.19441384516183874	0.32636556592130705
2970000	-50179.88089098761	-50429.65643079099	249.77553980337987	-50429.65643079099	1.2306020241544355	61.22059573349958	0	6	83	72	0	1.1115336800755458	1.3015437462134458	0.0	1.4683246820535036E-4	0.0	5.915424582372771E-4	56.282816707572366	56.282816707572366	0.0043322727830627725	0.0031732855470143757	0.7696311888787588	0.2303688111212403	5.333528253112659E-4	0.08212229167250802	0.3624118274563456	0.04090707006834504	0.07828298313062171	0.3340201692616677	0.2981794838239038	0.18104110509295057	0.19441384516183874	0.32636556592130705
2971000	-50197.5391819236	-50434.204433365005	236.6652514414042	-50434.204433365005	1.3738362191230429	69.33892970377717	0	7	84	71	0	1.0889764183958286	1.2924067488894035	0.0	1.5692442649262409E-4	0.0	6.321998270511892E-4	53.66841133752888	53.66841133752888	0.003955845059693928	9.849896578925552E-4	0.5581497029239266	0.4418502970760725	4.8593250642609036E-4	0.08212229167250802	0.3624118274563456	0.04090707006834504	0.0654558900152425	0.30942537821563143	0.2981794838239038	0.18104110509295057	0.19441384516183874	0.32636556592130705
2972000	-50179.61304674575	-50424.54120338812	244.92815664237338	-50424.54120338812	1.2901228102855502	64.71911940809953	0	7	84	71	0	1.079944454783703	1.277656093805737	0.0	2.037236424062415E-4	0.0	6.516936784145553E-4	57.978076200435545	57.978076200435545	0.005676685061323576	2.927931113978138E-4	0.4325455981460361	0.5674544018539629	4.923530909805691E-4	0.08212229167250802	0.3624118274563456	0.04090707006834504	0.0654558900152425	0.30942537821563143	0.2981794838239038	0.18104110509295057	0.19441384516183874	0.32636556592130705
2973000	-50161.86597828689	-50424.60008602903	262.7341077421356	-50424.60008602903	1.1597690008667572	56.87489267705748	0	8	85	70	0	1.113015067219312	1.3339281285272937	0.0	2.804661962239078E-4	0.0	0.0011569884294097728	52.41216495322584	52.41216495322584	0.0056689744620749384	8.039422915996183E-5	0.4325455981460361	0.5674544018539629	5.637908385471689E-4	0.1024915571801557	0.3624118274563456	0.04090707006834504	0.0654558900152425	0.30942537821563143	0.2981794838239038	0.18104110509295057	0.19441384516183874	0.32636556592130705
2974000	-50152.76430355864	-50420.43892738695	267.674623828314	-50420.43892738695	1.123279401398318	56.445596522720244	0	8	85	70	0	1.1088817417845531	1.3368343965700553	0.0	2.824792539292112E-4	0.0	7.894105854728013E-4	52.02529289310052	52.02529289310052	0.005146232783198621	1.7555267229301747E-4	0.8240412247720218	0.1759587752279772	5.704607015007337E-4	0.1024915571801557	0.3624118274563456	0.04090707006834504	0.0654558900152425	0.30942537821563143	0.2981794838239038	0.18104110509295057	0.19441384516183874	0.32636556592130705
2975000	-50151.34500333834	-50424.00394646287	272.6589431245303	-50424.00394646287	1.1194729635309393	56.007073951658896	0	8	85	70	0	1.1226894595309662	1.358850921378231	0.0	2.6157781373587424E-4	0.0	8.983919362237037E-4	50.034694922988855	50.034694922988855	0.006391216200451393	2.763312215383907E-4	0.8240412247720218	0.1759587752279772	6.080083897579266E-4	0.1024915571801557	0.3624118274563456	0.04090707006834504	0.07735208892513257	0.30942537821563143	0.2981794838239038	0.1798432555574878	0.19243351870801845	0.3295437419105901
